"","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","datetime"
"1737","1.364","0.110","237.390","5.600","0.000","0.000",17,2007-02-02 10:56:00
"1738","1.374","0.114","238.250","5.800","0.000","0.000",18,2007-02-02 10:57:00
"1739","1.374","0.114","238.320","5.800","0.000","0.000",17,2007-02-02 10:58:00
"1740","1.370","0.114","237.880","5.800","0.000","0.000",17,2007-02-02 10:59:00
"1741","1.364","0.112","237.410","5.600","0.000","0.000",18,2007-02-02 11:00:00
"1742","1.402","0.148","237.290","6.000","0.000","0.000",17,2007-02-02 11:01:00
"1743","1.356","0.104","237.770","5.600","0.000","1.000",17,2007-02-02 11:02:00
"1744","1.358","0.104","237.950","5.600","0.000","1.000",18,2007-02-02 11:03:00
"1745","1.354","0.102","237.650","5.600","0.000","1.000",17,2007-02-02 11:04:00
"1746","1.358","0.104","237.920","5.600","0.000","2.000",17,2007-02-02 11:05:00
"1747","1.356","0.102","237.650","5.600","0.000","1.000",17,2007-02-02 11:06:00
"1748","1.358","0.104","237.880","5.600","0.000","2.000",18,2007-02-02 11:07:00
"1749","1.352","0.100","237.210","5.600","0.000","1.000",17,2007-02-02 11:08:00
"1750","1.352","0.102","237.310","5.600","0.000","1.000",17,2007-02-02 11:09:00
"1751","1.350","0.100","237.180","5.600","0.000","2.000",18,2007-02-02 11:10:00
"1752","1.354","0.102","237.570","5.600","0.000","1.000",17,2007-02-02 11:11:00
"1753","1.362","0.104","238.400","5.600","0.000","1.000",17,2007-02-02 11:12:00
"1754","1.364","0.106","238.590","5.600","0.000","2.000",18,2007-02-02 11:13:00
"1755","1.358","0.104","238.190","5.600","0.000","1.000",17,2007-02-02 11:14:00
"1756","1.358","0.104","238.220","5.600","0.000","2.000",17,2007-02-02 11:15:00
"1757","1.352","0.102","237.780","5.600","0.000","1.000",18,2007-02-02 11:16:00
"1758","1.352","0.102","237.950","5.600","0.000","1.000",17,2007-02-02 11:17:00
"1759","1.354","0.102","238.060","5.600","0.000","1.000",18,2007-02-02 11:18:00
"1760","1.344","0.100","237.340","5.600","0.000","2.000",17,2007-02-02 11:19:00
"1761","1.348","0.102","237.740","5.600","0.000","1.000",17,2007-02-02 11:20:00
"1762","1.348","0.104","238.040","5.600","0.000","1.000",17,2007-02-02 11:21:00
"1763","1.344","0.102","238.160","5.600","0.000","1.000",18,2007-02-02 11:22:00
"1764","1.344","0.102","238.180","5.600","0.000","2.000",17,2007-02-02 11:23:00
"1765","1.340","0.102","237.890","5.600","0.000","1.000",18,2007-02-02 11:24:00
"1766","1.374","0.120","238.270","5.800","0.000","1.000",17,2007-02-02 11:25:00
"1767","1.434","0.212","237.880","6.000","0.000","1.000",17,2007-02-02 11:26:00
"1768","1.522","0.330","237.680","6.400","0.000","1.000",18,2007-02-02 11:27:00
"1769","1.518","0.328","237.330","6.400","0.000","2.000",17,2007-02-02 11:28:00
"1770","1.524","0.332","237.850","6.400","0.000","1.000",17,2007-02-02 11:29:00
"1771","1.514","0.328","237.210","6.400","0.000","1.000",17,2007-02-02 11:30:00
"1772","1.500","0.310","237.330","6.400","0.000","1.000",18,2007-02-02 11:31:00
"1773","1.444","0.214","237.800","6.000","0.000","0.000",17,2007-02-02 11:32:00
"1774","1.434","0.210","237.090","6.000","0.000","0.000",17,2007-02-02 11:33:00
"1775","1.422","0.208","236.620","6.000","0.000","0.000",17,2007-02-02 11:34:00
"1776","1.420","0.208","236.720","6.000","0.000","0.000",18,2007-02-02 11:35:00
"1777","1.420","0.210","236.910","6.000","0.000","0.000",17,2007-02-02 11:36:00
"1778","1.382","0.142","237.970","5.800","0.000","0.000",17,2007-02-02 11:37:00
"1779","1.364","0.114","237.950","5.600","0.000","0.000",17,2007-02-02 11:38:00
"1780","1.358","0.112","237.580","5.600","0.000","0.000",18,2007-02-02 11:39:00
"1781","1.356","0.112","237.400","5.600","0.000","0.000",17,2007-02-02 11:40:00
"1782","1.354","0.110","237.250","5.600","0.000","0.000",17,2007-02-02 11:41:00
"1783","1.298","0.000","236.830","5.400","0.000","0.000",17,2007-02-02 11:42:00
"1784","1.266","0.000","237.370","5.200","0.000","0.000",18,2007-02-02 11:43:00
"1785","1.266","0.000","237.060","5.200","0.000","0.000",17,2007-02-02 11:44:00
"1786","1.276","0.000","237.810","5.200","0.000","0.000",17,2007-02-02 11:45:00
"1787","1.272","0.000","237.820","5.200","0.000","0.000",18,2007-02-02 11:46:00
"1788","1.274","0.000","238.440","5.200","0.000","0.000",17,2007-02-02 11:47:00
"1789","1.276","0.000","238.530","5.200","0.000","0.000",17,2007-02-02 11:48:00
"1790","1.284","0.000","239.370","5.200","0.000","0.000",18,2007-02-02 11:49:00
"1791","1.274","0.000","238.440","5.200","0.000","0.000",17,2007-02-02 11:50:00
"1792","1.282","0.000","239.160","5.200","0.000","0.000",18,2007-02-02 11:51:00
"1793","1.286","0.000","239.500","5.200","0.000","0.000",17,2007-02-02 11:52:00
"1794","1.290","0.000","239.880","5.400","0.000","0.000",18,2007-02-02 11:53:00
"1795","1.294","0.000","240.230","5.400","0.000","0.000",18,2007-02-02 11:54:00
"1796","1.300","0.000","240.800","5.400","0.000","0.000",18,2007-02-02 11:55:00
"1797","1.292","0.000","240.050","5.400","0.000","0.000",17,2007-02-02 11:56:00
"1798","0.412","0.000","241.400","2.400","0.000","0.000",4,2007-02-02 11:57:00
"1799","0.232","0.000","241.760","1.000","0.000","0.000",0,2007-02-02 11:58:00
"1800","0.232","0.000","241.940","1.000","0.000","0.000",0,2007-02-02 11:59:00
"1801","0.232","0.000","241.860","1.000","0.000","0.000",0,2007-02-02 12:00:00
"1802","0.232","0.000","241.930","1.000","0.000","0.000",0,2007-02-02 12:01:00
"1803","0.232","0.000","241.850","1.000","0.000","0.000",0,2007-02-02 12:02:00
"1804","0.232","0.000","241.500","1.000","0.000","0.000",0,2007-02-02 12:03:00
"1805","0.232","0.000","241.890","1.000","0.000","0.000",0,2007-02-02 12:04:00
"1806","0.232","0.000","241.470","1.000","0.000","0.000",0,2007-02-02 12:05:00
"1807","0.232","0.000","241.190","1.000","0.000","0.000",0,2007-02-02 12:06:00
"1808","0.328","0.104","239.830","1.600","0.000","0.000",0,2007-02-02 12:07:00
"1809","0.338","0.128","239.230","1.400","0.000","0.000",0,2007-02-02 12:08:00
"1810","0.330","0.124","238.120","1.400","0.000","0.000",0,2007-02-02 12:09:00
"1811","0.330","0.124","238.250","1.400","0.000","0.000",0,2007-02-02 12:10:00
"1812","0.406","0.204","237.390","2.000","0.000","0.000",0,2007-02-02 12:11:00
"1813","0.402","0.224","238.130","1.800","0.000","0.000",0,2007-02-02 12:12:00
"1814","0.400","0.222","237.680","1.800","0.000","0.000",0,2007-02-02 12:13:00
"1815","0.400","0.226","238.340","1.800","0.000","0.000",0,2007-02-02 12:14:00
"1816","0.400","0.228","238.500","1.800","0.000","0.000",0,2007-02-02 12:15:00
"1817","0.398","0.232","239.210","1.800","0.000","0.000",0,2007-02-02 12:16:00
"1818","0.396","0.228","238.740","1.800","0.000","0.000",0,2007-02-02 12:17:00
"1819","0.394","0.230","239.150","1.800","0.000","0.000",0,2007-02-02 12:18:00
"1820","0.392","0.228","238.700","1.800","0.000","0.000",0,2007-02-02 12:19:00
"1821","0.392","0.230","238.910","1.800","0.000","0.000",0,2007-02-02 12:20:00
"1822","0.388","0.224","237.930","1.800","0.000","0.000",0,2007-02-02 12:21:00
"1823","0.350","0.174","238.650","1.600","0.000","0.000",0,2007-02-02 12:22:00
"1824","0.226","0.000","238.450","1.000","0.000","0.000",0,2007-02-02 12:23:00
"1825","0.238","0.000","239.420","1.000","0.000","0.000",0,2007-02-02 12:24:00
"1826","0.284","0.000","239.210","1.200","0.000","0.000",0,2007-02-02 12:25:00
"1827","0.554","0.000","239.360","2.200","0.000","0.000",0,2007-02-02 12:26:00
"1828","0.644","0.000","238.650","2.800","0.000","0.000",0,2007-02-02 12:27:00
"1829","0.834","0.094","238.670","3.400","0.000","0.000",0,2007-02-02 12:28:00
"1830","0.828","0.092","237.520","3.400","0.000","0.000",0,2007-02-02 12:29:00
"1831","0.830","0.092","238.250","3.400","0.000","0.000",0,2007-02-02 12:30:00
"1832","0.830","0.090","238.370","3.400","0.000","0.000",0,2007-02-02 12:31:00
"1833","0.832","0.090","238.750","3.400","0.000","0.000",0,2007-02-02 12:32:00
"1834","0.830","0.088","238.260","3.400","0.000","0.000",0,2007-02-02 12:33:00
"1835","0.832","0.088","238.670","3.400","0.000","0.000",0,2007-02-02 12:34:00
"1836","0.832","0.090","238.920","3.400","0.000","0.000",0,2007-02-02 12:35:00
"1837","0.834","0.092","239.390","3.400","0.000","0.000",0,2007-02-02 12:36:00
"1838","0.834","0.092","239.560","3.400","0.000","0.000",0,2007-02-02 12:37:00
"1839","0.834","0.090","239.460","3.400","0.000","0.000",0,2007-02-02 12:38:00
"1840","0.828","0.086","238.440","3.400","0.000","0.000",0,2007-02-02 12:39:00
"1841","0.830","0.088","238.850","3.400","0.000","0.000",0,2007-02-02 12:40:00
"1842","0.828","0.084","238.290","3.400","0.000","0.000",0,2007-02-02 12:41:00
"1843","1.094","0.082","238.360","4.600","0.000","0.000",0,2007-02-02 12:42:00
"1844","0.830","0.086","238.820","3.400","0.000","0.000",0,2007-02-02 12:43:00
"1845","0.830","0.086","239.080","3.400","0.000","0.000",0,2007-02-02 12:44:00
"1846","0.830","0.086","239.040","3.400","0.000","0.000",0,2007-02-02 12:45:00
"1847","0.828","0.084","238.580","3.400","0.000","0.000",0,2007-02-02 12:46:00
"1848","0.858","0.106","238.270","3.600","0.000","0.000",0,2007-02-02 12:47:00
"1849","0.936","0.212","238.470","4.000","0.000","0.000",0,2007-02-02 12:48:00
"1850","0.936","0.216","239.130","4.000","0.000","0.000",0,2007-02-02 12:49:00
"1851","0.932","0.216","238.980","4.000","0.000","0.000",0,2007-02-02 12:50:00
"1852","0.930","0.216","238.950","4.000","0.000","0.000",0,2007-02-02 12:51:00
"1853","0.982","0.264","239.490","4.200","0.000","0.000",0,2007-02-02 12:52:00
"1854","1.004","0.320","239.410","4.400","0.000","0.000",0,2007-02-02 12:53:00
"1855","1.006","0.322","239.650","4.400","0.000","0.000",0,2007-02-02 12:54:00
"1856","1.012","0.320","239.540","4.400","0.000","0.000",0,2007-02-02 12:55:00
"1857","1.004","0.324","239.970","4.400","0.000","0.000",0,2007-02-02 12:56:00
"1858","1.010","0.320","239.310","4.400","0.000","0.000",0,2007-02-02 12:57:00
"1859","0.998","0.318","238.970","4.400","0.000","0.000",0,2007-02-02 12:58:00
"1860","1.660","0.308","237.850","7.400","0.000","0.000",9,2007-02-02 12:59:00
"1861","2.066","0.304","237.560","8.800","0.000","0.000",18,2007-02-02 13:00:00
"1862","2.052","0.304","237.600","8.600","0.000","0.000",18,2007-02-02 13:01:00
"1863","2.046","0.302","237.520","8.600","0.000","0.000",18,2007-02-02 13:02:00
"1864","1.966","0.216","237.530","8.200","0.000","0.000",17,2007-02-02 13:03:00
"1865","1.666","0.080","237.630","7.000","0.000","0.000",17,2007-02-02 13:04:00
"1866","1.662","0.080","237.450","7.000","0.000","0.000",18,2007-02-02 13:05:00
"1867","1.662","0.080","237.550","7.000","0.000","0.000",17,2007-02-02 13:06:00
"1868","1.654","0.078","237.130","7.000","0.000","0.000",17,2007-02-02 13:07:00
"1869","1.650","0.076","236.690","7.000","0.000","0.000",18,2007-02-02 13:08:00
"1870","1.654","0.076","236.610","7.000","0.000","0.000",17,2007-02-02 13:09:00
"1871","1.644","0.074","236.210","6.800","0.000","0.000",17,2007-02-02 13:10:00
"1872","1.646","0.076","236.490","6.800","0.000","0.000",17,2007-02-02 13:11:00
"1873","1.644","0.076","236.460","6.800","0.000","0.000",17,2007-02-02 13:12:00
"1874","1.646","0.076","236.660","6.800","0.000","0.000",18,2007-02-02 13:13:00
"1875","1.646","0.076","236.750","6.800","0.000","0.000",17,2007-02-02 13:14:00
"1876","1.390","0.080","236.860","5.800","0.000","0.000",17,2007-02-02 13:15:00
"1877","1.328","0.082","237.090","5.600","0.000","0.000",17,2007-02-02 13:16:00
"1878","1.328","0.082","236.940","5.600","0.000","0.000",17,2007-02-02 13:17:00
"1879","1.310","0.054","237.100","5.400","0.000","0.000",18,2007-02-02 13:18:00
"1880","1.268","0.000","237.520","5.200","0.000","0.000",17,2007-02-02 13:19:00
"1881","1.272","0.000","237.890","5.200","0.000","0.000",17,2007-02-02 13:20:00
"1882","1.276","0.000","238.320","5.200","0.000","0.000",18,2007-02-02 13:21:00
"1883","1.274","0.000","238.180","5.200","0.000","0.000",17,2007-02-02 13:22:00
"1884","1.280","0.000","238.670","5.200","0.000","0.000",17,2007-02-02 13:23:00
"1885","1.280","0.000","238.710","5.200","0.000","0.000",18,2007-02-02 13:24:00
"1886","1.276","0.000","238.330","5.200","0.000","0.000",17,2007-02-02 13:25:00
"1887","1.272","0.000","237.990","5.200","0.000","0.000",18,2007-02-02 13:26:00
"1888","1.274","0.000","238.170","5.200","0.000","0.000",17,2007-02-02 13:27:00
"1889","1.392","0.114","237.690","5.800","0.000","0.000",17,2007-02-02 13:28:00
"1890","1.388","0.116","238.120","5.800","0.000","0.000",18,2007-02-02 13:29:00
"1891","1.386","0.116","238.410","5.800","0.000","0.000",17,2007-02-02 13:30:00
"1892","1.384","0.116","238.220","5.800","0.000","0.000",18,2007-02-02 13:31:00
"1893","1.378","0.116","237.940","5.800","0.000","0.000",17,2007-02-02 13:32:00
"1894","1.384","0.118","238.580","5.800","0.000","0.000",17,2007-02-02 13:33:00
"1895","1.380","0.116","238.410","5.800","0.000","0.000",18,2007-02-02 13:34:00
"1896","1.412","0.152","238.260","6.000","0.000","0.000",17,2007-02-02 13:35:00
"1897","1.448","0.236","238.140","6.000","0.000","1.000",18,2007-02-02 13:36:00
"1898","1.456","0.236","238.210","6.200","0.000","1.000",17,2007-02-02 13:37:00
"1899","1.456","0.238","238.470","6.200","0.000","1.000",17,2007-02-02 13:38:00
"1900","1.452","0.236","238.080","6.200","0.000","2.000",18,2007-02-02 13:39:00
"1901","1.442","0.230","237.240","6.000","0.000","1.000",17,2007-02-02 13:40:00
"1902","1.442","0.228","237.000","6.000","0.000","1.000",17,2007-02-02 13:41:00
"1903","1.450","0.234","237.840","6.000","0.000","2.000",18,2007-02-02 13:42:00
"1904","1.406","0.172","237.970","5.800","0.000","1.000",17,2007-02-02 13:43:00
"1905","1.356","0.102","237.670","5.600","0.000","2.000",17,2007-02-02 13:44:00
"1906","1.358","0.104","238.040","5.600","0.000","1.000",18,2007-02-02 13:45:00
"1907","1.356","0.104","237.950","5.600","0.000","1.000",17,2007-02-02 13:46:00
"1908","1.356","0.104","237.900","5.600","0.000","2.000",17,2007-02-02 13:47:00
"1909","1.354","0.102","237.810","5.600","0.000","1.000",18,2007-02-02 13:48:00
"1910","1.354","0.104","237.860","5.600","0.000","1.000",17,2007-02-02 13:49:00
"1911","1.378","0.116","237.640","5.800","0.000","2.000",17,2007-02-02 13:50:00
"1912","1.430","0.204","238.190","6.000","0.000","1.000",18,2007-02-02 13:51:00
"1913","1.438","0.208","238.990","6.000","0.000","1.000",17,2007-02-02 13:52:00
"1914","1.436","0.208","238.880","6.000","0.000","2.000",18,2007-02-02 13:53:00
"1915","1.440","0.210","239.340","6.000","0.000","1.000",17,2007-02-02 13:54:00
"1916","1.436","0.208","239.100","6.000","0.000","1.000",18,2007-02-02 13:55:00
"1917","1.436","0.212","239.440","6.000","0.000","1.000",17,2007-02-02 13:56:00
"1918","1.434","0.212","239.490","6.000","0.000","2.000",18,2007-02-02 13:57:00
"1919","1.422","0.208","239.110","6.000","0.000","1.000",17,2007-02-02 13:58:00
"1920","1.420","0.208","238.930","6.000","0.000","1.000",18,2007-02-02 13:59:00
"1921","1.418","0.208","238.810","6.000","0.000","1.000",17,2007-02-02 14:00:00
"1922","1.438","0.218","240.760","6.000","0.000","1.000",18,2007-02-02 14:01:00
"1923","1.442","0.220","241.140","6.000","0.000","2.000",18,2007-02-02 14:02:00
"1924","1.392","0.140","241.570","5.800","0.000","1.000",18,2007-02-02 14:03:00
"1925","1.388","0.120","242.070","5.600","0.000","1.000",18,2007-02-02 14:04:00
"1926","1.388","0.120","241.880","5.600","0.000","1.000",18,2007-02-02 14:05:00
"1927","1.338","0.000","242.100","5.400","0.000","1.000",17,2007-02-02 14:06:00
"1928","1.320","0.000","242.060","5.400","0.000","0.000",18,2007-02-02 14:07:00
"1929","1.398","0.076","242.240","5.800","0.000","0.000",18,2007-02-02 14:08:00
"1930","1.424","0.130","241.570","5.800","0.000","0.000",18,2007-02-02 14:09:00
"1931","1.412","0.130","241.410","5.800","0.000","0.000",18,2007-02-02 14:10:00
"1932","1.408","0.128","241.200","5.800","0.000","0.000",18,2007-02-02 14:11:00
"1933","1.406","0.128","241.290","5.800","0.000","0.000",18,2007-02-02 14:12:00
"1934","1.402","0.126","240.990","5.800","0.000","0.000",18,2007-02-02 14:13:00
"1935","1.394","0.124","240.290","5.800","0.000","0.000",17,2007-02-02 14:14:00
"1936","1.386","0.122","239.820","5.800","0.000","0.000",18,2007-02-02 14:15:00
"1937","1.388","0.122","239.990","5.800","0.000","0.000",18,2007-02-02 14:16:00
"1938","1.384","0.122","239.750","5.800","0.000","0.000",17,2007-02-02 14:17:00
"1939","1.388","0.122","240.110","5.800","0.000","0.000",18,2007-02-02 14:18:00
"1940","1.390","0.124","240.250","5.800","0.000","0.000",17,2007-02-02 14:19:00
"1941","1.394","0.126","240.270","5.800","0.000","0.000",18,2007-02-02 14:20:00
"1942","1.396","0.126","240.420","5.800","0.000","0.000",18,2007-02-02 14:21:00
"1943","1.390","0.126","240.470","5.800","0.000","0.000",18,2007-02-02 14:22:00
"1944","1.394","0.126","241.050","5.800","0.000","0.000",17,2007-02-02 14:23:00
"1945","1.306","0.000","241.470","5.400","0.000","0.000",18,2007-02-02 14:24:00
"1946","1.304","0.000","241.290","5.400","0.000","0.000",18,2007-02-02 14:25:00
"1947","1.306","0.000","241.500","5.400","0.000","0.000",18,2007-02-02 14:26:00
"1948","1.312","0.000","241.920","5.400","0.000","0.000",18,2007-02-02 14:27:00
"1949","1.314","0.000","242.250","5.400","0.000","0.000",18,2007-02-02 14:28:00
"1950","0.608","0.000","242.920","3.200","0.000","0.000",7,2007-02-02 14:29:00
"1951","0.234","0.000","242.830","1.000","0.000","0.000",0,2007-02-02 14:30:00
"1952","0.234","0.000","242.830","1.000","0.000","0.000",0,2007-02-02 14:31:00
"1953","0.236","0.000","243.120","1.000","0.000","0.000",0,2007-02-02 14:32:00
"1954","0.236","0.000","243.750","1.000","0.000","0.000",0,2007-02-02 14:33:00
"1955","0.296","0.074","243.590","1.400","0.000","0.000",0,2007-02-02 14:34:00
"1956","0.312","0.118","243.240","1.400","0.000","0.000",0,2007-02-02 14:35:00
"1957","0.312","0.116","243.000","1.400","0.000","0.000",0,2007-02-02 14:36:00
"1958","0.312","0.118","243.440","1.400","0.000","0.000",0,2007-02-02 14:37:00
"1959","0.312","0.118","243.470","1.400","0.000","0.000",0,2007-02-02 14:38:00
"1960","0.310","0.118","243.270","1.400","0.000","0.000",0,2007-02-02 14:39:00
"1961","0.308","0.116","243.040","1.400","0.000","0.000",0,2007-02-02 14:40:00
"1962","0.306","0.116","242.820","1.400","0.000","0.000",0,2007-02-02 14:41:00
"1963","0.304","0.114","242.480","1.400","0.000","0.000",0,2007-02-02 14:42:00
"1964","0.304","0.116","242.780","1.400","0.000","0.000",0,2007-02-02 14:43:00
"1965","0.304","0.116","242.930","1.400","0.000","0.000",0,2007-02-02 14:44:00
"1966","0.304","0.116","242.570","1.400","0.000","0.000",0,2007-02-02 14:45:00
"1967","0.258","0.000","243.000","1.200","0.000","0.000",0,2007-02-02 14:46:00
"1968","0.234","0.000","242.860","1.000","0.000","0.000",0,2007-02-02 14:47:00
"1969","0.236","0.000","243.180","1.000","0.000","0.000",0,2007-02-02 14:48:00
"1970","0.356","0.140","241.720","1.600","0.000","0.000",0,2007-02-02 14:49:00
"1971","0.342","0.142","242.000","1.600","0.000","0.000",0,2007-02-02 14:50:00
"1972","0.340","0.144","242.150","1.400","0.000","0.000",0,2007-02-02 14:51:00
"1973","0.340","0.144","242.580","1.400","0.000","0.000",0,2007-02-02 14:52:00
"1974","0.336","0.144","242.230","1.400","0.000","0.000",0,2007-02-02 14:53:00
"1975","0.336","0.142","242.150","1.400","0.000","0.000",0,2007-02-02 14:54:00
"1976","0.334","0.144","242.410","1.400","0.000","0.000",0,2007-02-02 14:55:00
"1977","0.334","0.148","243.150","1.400","0.000","0.000",0,2007-02-02 14:56:00
